kind	id	episode__season	episode__episode	episode__title	title	color_info__color	color_info__note
series	"""5th Gear"" (2002)"				5th Gear	color	
episode	"""5th Gear"" (2002) {(#25.1)}"			(#25.1)	5th Gear	color	
episode	"""5th Gear"" (2002) {(#25.2)}"			(#25.2)	5th Gear	color	
episode	"""5th Gear"" (2002) {(#25.3)}"			(#25.3)	5th Gear	color	
episode	"""5th Gear"" (2002) {(#25.4)}"			(#25.4)	5th Gear	color	
episode	"""5th Gear"" (2002) {(#25.5)}"			(#25.5)	5th Gear	color	
episode	"""5th Gear"" (2002) {(#25.6)}"			(#25.6)	5th Gear	color	
series	"""5th Year"" (2008)"				5th Year	color	
series	"""5vor12"" (2017)"				5vor12	color	
series	"""6 * 70"" (1997)"				6 * 70	color	
series	"""6 + simera"" (2006)"				6 + simera	color	
series	"""6 Dager"" (2013)"				6 Dager	color	
series	"""6 Manti"" (2012)"				6 Manti	color	
series	"""6 Midan El-Tahrir"" (2009)"				6 Midan El-Tahrir	color	
series	"""6 Music Festival: Manchester"" (2014)"				6 Music Festival: Manchester	color	
series	"""6 Music Live at Maida Vale"" (2012)"				6 Music Live at Maida Vale	color	
series	"""6 Music: In Concert"" (2015)"				6 Music: In Concert	color	
series	"""6 Mütter"" (2016)"				6 Mütter	color	
series	"""6 O' Clock Dinner Disaster"" (2012)"				6 O' Clock Dinner Disaster	color	
series	"""6 O'Clock Live"" (1989)"				6 O'Clock Live	color	
series	"""6 O'Clock Show"" (1982)"				6 O'Clock Show	color	
episode	"""6 O'Clock Show"" (1982) {(1985-03-29)}"			(1985-03-29)	6 O'Clock Show	color	
episode	"""6 O'Clock Show"" (1982) {(1986-05-09)}"			(1986-05-09)	6 O'Clock Show	color	
series	"""6 Pack"" (2005)"				6 Pack	color	
series	"""6 Richtige"" (1983)"				6 Richtige	color	
series	"""6 Sport"" (2011)"				6 Sport	color	(PAL)
series	"""6 en punto"" (1985)"				6 en punto	color	
series	"""6 grados de separación: México conectado con el mundo"" (2011)"				6 grados de separación: México conectado con el mundo	color	
series	"""6 kadrov"" (2006)"				6 kadrov	color	
series	"""6 kai mia"" (1989)"				6 kai mia	color	
series	"""6 me 11 mazi"" (2008)"				6 me 11 mazi	color	
series	"""6 passi nel giallo"" (2012)"				6 passi nel giallo	color	
episode	"""6 passi nel giallo"" (2012) {Gemelle (#1.4)}"	1	4	Gemelle	6 passi nel giallo	color	
episode	"""6 passi nel giallo"" (2012) {Omicidio su misura (#1.5)}"	1	5	Omicidio su misura	6 passi nel giallo	color	
episode	"""6 passi nel giallo"" (2012) {Presagi (#1.1)}"	1	1	Presagi	6 passi nel giallo	color	
episode	"""6 passi nel giallo"" (2012) {Sotto protezione (#1.2)}"	1	2	Sotto protezione	6 passi nel giallo	color	
episode	"""6 passi nel giallo"" (2012) {Souvenirs (#1.3)}"	1	3	Souvenirs	6 passi nel giallo	color	
episode	"""6 passi nel giallo"" (2012) {Vite in ostaggio (#1.6)}"	1	6	Vite in ostaggio	6 passi nel giallo	color	
series	"""6! Setzen - Das Wissensduell Gro? gegen Klein"" (2007)"				6! Setzen - Das Wissensduell Gro? gegen Klein	color	
series	"""6+1"" (2001)"				6+1	color	
series	"""6-tsugo to ouma no monogatari"" (2016)"				6-tsugo to ouma no monogatari	color	
series	"""6-wa no kamome"" (1974)"				6-wa no kamome	color	
series	"""6.20 Soul Train"" (1985)"				6.20 Soul Train	color	
series	"""6/6/66"" (2015)"				6/6/66	color	
series	"""60 Days In"" (2016)"				60 Days In	color	
series	"""60 Minute Makeover"" (2004)"				60 Minute Makeover	color	
series	"""60 Minutes II"" (1999)"				60 Minutes II	color	
episode	"""60 Minutes II"" (1999) {Classic: Chernobyl/Classic: Genius/Classic: Arthur Miller (#1.7)}"	1	7	Classic: Chernobyl/Classic: Genius/Classic: Arthur Miller	60 Minutes II	color	
episode	"""60 Minutes II"" (1999) {Nerd of the Amazon/Family Ties/Classic: Arthur Miller (#1.23)}"	1	23	Nerd of the Amazon/Family Ties/Classic: Arthur Miller	60 Minutes II	color	
episode	"""60 Minutes II"" (1999) {No Hope for Parole/Eggs.com/Classic: Caitlin's Story (#1.19)}"	1	19	No Hope for Parole/Eggs.com/Classic: Caitlin's Story	60 Minutes II	color	
episode	"""60 Minutes II"" (1999) {Risky Business/Mixed Company/Classic: Honor Thy Children (#1.22)}"	1	22	Risky Business/Mixed Company/Classic: Honor Thy Children	60 Minutes II	color	
episode	"""60 Minutes II"" (1999) {The Boys Next Door/Whoosh/Ventriloquist Convention/What Makes Art, Art? (#7.34)}"	7	34	"The Boys Next Door/Whoosh/Ventriloquist Convention/What Makes Art, Art?"	60 Minutes II	color	
episode	"""60 Minutes II"" (1999) {The Delinquents/Going to the Dentist/Classic: Joyce Brown Is in Jail (#1.2)}"	1	2	The Delinquents/Going to the Dentist/Classic: Joyce Brown Is in Jail	60 Minutes II	color	
series	"""60 Minutes Sports"" (2013)"				60 Minutes Sports	color	
series	"""60 Minutes on Classic"" (2004)"				60 Minutes on Classic	color	
series	"""60 Minutes"" (1968)"				60 Minutes	color	
episode	"""60 Minutes"" (1968) {(#1.1)}"			(#1.1)	60 Minutes	color	
episode	"""60 Minutes"" (1968) {(#1.3)}"			(#1.3)	60 Minutes	color	
episode	"""60 Minutes"" (1968) {(#1.4)}"			(#1.4)	60 Minutes	color	
episode	"""60 Minutes"" (1968) {(#1.6)}"			(#1.6)	60 Minutes	color	
episode	"""60 Minutes"" (1968) {(1969-01-07)}"			(1969-01-07)	60 Minutes	color	
episode	"""60 Minutes"" (1968) {(1969-01-14)}"			(1969-01-14)	60 Minutes	color	
episode	"""60 Minutes"" (1968) {(1969-03-18)}"			(1969-03-18)	60 Minutes	color	
episode	"""60 Minutes"" (1968) {(1970-09-15)}"			(1970-09-15)	60 Minutes	color	
episode	"""60 Minutes"" (1968) {(1971-01-19)}"			(1971-01-19)	60 Minutes	color	
episode	"""60 Minutes"" (1968) {(1976-09-19)}"			(1976-09-19)	60 Minutes	color	
episode	"""60 Minutes"" (1968) {(1977-12-25)}"			(1977-12-25)	60 Minutes	color	
episode	"""60 Minutes"" (1968) {A Clean Version of Hell/The War Next Door/LeBron (#41.37)}"	41	37	A Clean Version of Hell/The War Next Door/LeBron	60 Minutes	color	
episode	"""60 Minutes"" (1968) {A Crack in the Swiss Vault/130 Million Tons of Waste/Pacino (#42.46)}"	42	46	A Crack in the Swiss Vault/130 Million Tons of Waste/Pacino	60 Minutes	color	
episode	"""60 Minutes"" (1968) {A Crack in the Swiss Vault/Delay, Deny and Hope That I Die/The Secret Language of Elephants (#42.15)}"	42	15	"A Crack in the Swiss Vault/Delay, Deny and Hope That I Die/The Secret Language of Elephants"	60 Minutes	color	
episode	"""60 Minutes"" (1968) {A Deal with the Devil/Top 10%/Ray Charles (#37.4)}"	37	4	A Deal with the Devil/Top 10%/Ray Charles	60 Minutes	color	
episode	"""60 Minutes"" (1968) {A Family Affair/Where There's Smoke.../The Diva Next Door (#31.51)}"	31	51	A Family Affair/Where There's Smoke.../The Diva Next Door	60 Minutes	color	
episode	"""60 Minutes"" (1968) {A League of Her Own/The Man Behind Paula Jones/In Memory of Alisa (#31.3)}"	31	3	A League of Her Own/The Man Behind Paula Jones/In Memory of Alisa	60 Minutes	color	
episode	"""60 Minutes"" (1968) {A Lobbyist's Playbook/Redshirting/The Mozart of Chess (#44.43)}"	44	43	A Lobbyist's Playbook/Redshirting/The Mozart of Chess	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Active Shooter/Common Enemy/The Future of Money (#48.9)}"	48	9	Active Shooter/Common Enemy/The Future of Money	60 Minutes	color	
episode	"""60 Minutes"" (1968) {After the Wave/Alone on the Wall/Andy Rooney (#44.2)}"	44	2	After the Wave/Alone on the Wall/Andy Rooney	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Aftershock/Burning Rage/Mad Money Man (#38.8)}"	38	8	Aftershock/Burning Rage/Mad Money Man	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Al Gore/Iraqi Oil/Who Is Catherine Reynolds?/Negative About Affirmative Action (#35.12)}"	35	12	Al Gore/Iraqi Oil/Who Is Catherine Reynolds?/Negative About Affirmative Action	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Al Hurra/Life Saver/Fish Fuss (#40.39)}"	40	39	Al Hurra/Life Saver/Fish Fuss	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Alan Greenspan/Swimming with Sharks (#39.49)}"	39	49	Alan Greenspan/Swimming with Sharks	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Alcohol, Tobacco, Firearms & Harassment/Nureyev & Diz/A Tale of Two Cities (#25.17)}"	25	17	"Alcohol, Tobacco, Firearms & Harassment/Nureyev & Diz/A Tale of Two Cities"	60 Minutes	color	
episode	"""60 Minutes"" (1968) {All in the Family/The Impossible Dream?/What About Syria? (#35.30)}"	35	30	All in the Family/The Impossible Dream?/What About Syria?	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Ameena/The Orange Juice Man/Top Gun (#25.16)}"	25	16	Ameena/The Orange Juice Man/Top Gun	60 Minutes	color	
episode	"""60 Minutes"" (1968) {An American Town/The Commissioner/Survivors/Saudi Arabia/Are We Safe? (#34.51)}"	34	51	An American Town/The Commissioner/Survivors/Saudi Arabia/Are We Safe?	60 Minutes	color	
episode	"""60 Minutes"" (1968) {An Imperfect Union/The Sport of Kings/Joy in the Congo (#44.29)}"	44	29	An Imperfect Union/The Sport of Kings/Joy in the Congo	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Angel of Death/Rosie's Run for the Roses (#45.28)}"	45	28	Angel of Death/Rosie's Run for the Roses	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Angel of Death/The Race to Save the Tortoise (#45.39)}"	45	39	Angel of Death/The Race to Save the Tortoise	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Anger in the Land/Tax the Rich/Zenyatta (#43.6)}"	43	6	Anger in the Land/Tax the Rich/Zenyatta	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Anonymous Revealed/Party at Gregg's/The Sea Gypsies (#37.47)}"	37	47	Anonymous Revealed/Party at Gregg's/The Sea Gypsies	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Anonymous Revealed/Prescription for Trouble/Arafat (#37.8)}"	37	8	Anonymous Revealed/Prescription for Trouble/Arafat	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Another Karen Silwood?/Neil Simon/American Gothic Gone Mad (#24.26)}"	24	26	Another Karen Silwood?/Neil Simon/American Gothic Gone Mad	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Are We Prepared?/Unhealthy Diagnosis/Michael Moore (#35.20)}"	35	20	Are We Prepared?/Unhealthy Diagnosis/Michael Moore	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Are We Safe?/Islam/The Long Gray Line (#34.2)}"	34	2	Are We Safe?/Islam/The Long Gray Line	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Artificial Intelligence/Japan's Babe Ruth (#49.41)}"	49	41	Artificial Intelligence/Japan's Babe Ruth	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Athens 2004/The Dirty Little Word 'Profiling'/Malden Mills (#34.47)}"	34	47	Athens 2004/The Dirty Little Word 'Profiling'/Malden Mills	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Awakenings/Hi-Tech Heist/Eagles (#40.10)}"	40	10	Awakenings/Hi-Tech Heist/Eagles	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Backstage on 'The Muppet Show'}"			Backstage on 'The Muppet Show'	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Bad Medicine/Wynton (#43.15)}"	43	15	Bad Medicine/Wynton	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Barney Frank/Where's the Bottom?/Coach Carroll (#41.12)}"	41	12	Barney Frank/Where's the Bottom?/Coach Carroll	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Benghazi/The Deputy Director/The Greatest Show on Earth (#46.5)}"	46	5	Benghazi/The Deputy Director/The Greatest Show on Earth	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Bill Clinton (#36.37)}"	36	37	Bill Clinton	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Blue Cross Blue Shield/Fingered/Fidel Castro's Health Plan (#26.48)}"	26	48	Blue Cross Blue Shield/Fingered/Fidel Castro's Health Plan	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Blue Cross Blue Shield/I Solemnly Swear/The $64 Dollar Question (#26.35)}"	26	35	Blue Cross Blue Shield/I Solemnly Swear/The $64 Dollar Question	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Brain Hacking/Chief of Chobani/Japan's Babe Ruth (#49.29)}"	49	29	Brain Hacking/Chief of Chobani/Japan's Babe Ruth	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Buried in the Fine Print/The Shipbreakers/Explaining Russell Crowe (#39.7)}"	39	7	Buried in the Fine Print/The Shipbreakers/Explaining Russell Crowe	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Burning Rage/Kinky for Governor/Swimming with Sharks (#38.39)}"	38	39	Burning Rage/Kinky for Governor/Swimming with Sharks	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Buying Time/Gospel According to Luke/Are You Covered? (#25.34)}"	25	34	Buying Time/Gospel According to Luke/Are You Covered?	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Change of Address/Family Values/Not Your Average Case of Arson (#28.24)}"	28	24	Change of Address/Family Values/Not Your Average Case of Arson	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Clang, Clang, Clang Went the Trolley}"			"Clang, Clang, Clang Went the Trolley"	60 Minutes	black and white	(archive footage)
						color	(archive footage)
episode	"""60 Minutes"" (1968) {Closing the Gap/Sheryl Crow/The Age Wave (#35.16)}"	35	16	Closing the Gap/Sheryl Crow/The Age Wave	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Corruption at the Border/Getting to Know Him/Running Away from Saddam (#29.31)}"	29	31	Corruption at the Border/Getting to Know Him/Running Away from Saddam	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Curve Ball/Counterfeit Drugs/The $125,000 Question (#43.24)}"	43	24	"Curve Ball/Counterfeit Drugs/The $125,000 Question"	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Death by Doctor/The Defector/The Man in the White Suit (#31.10)}"	31	10	Death by Doctor/The Defector/The Man in the White Suit	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Descent Into Madness/Yemen/The Gambler (#43.17)}"	43	17	Descent Into Madness/Yemen/The Gambler	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Doing the Right Thing?/Ben Zander/Columbia's Andres Pastrana (#32.40)}"	32	40	Doing the Right Thing?/Ben Zander/Columbia's Andres Pastrana	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Don't Ask, Don't Tell/Cruising for Fun and Profit/Prison Inc. (#32.41)}"	32	41	"Don't Ask, Don't Tell/Cruising for Fun and Profit/Prison Inc."	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Don't Ask, Don't Tell/Garden of Eden/A-Rod (#40.13)}"	40	13	"Don't Ask, Don't Tell/Garden of Eden/A-Rod"	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Don't Ask, Don't Tell/Lifeline/David Beckham (#40.42)}"	40	42	"Don't Ask, Don't Tell/Lifeline/David Beckham"	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Don't Ask, Don't Tell/Rumpole of the Bailey/Agent Orange (#32.13)}"	32	13	"Don't Ask, Don't Tell/Rumpole of the Bailey/Agent Orange"	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Dying to Get In/The Dinner Set Gang/Swimming with Sharks (#38.12)}"	38	12	Dying to Get In/The Dinner Set Gang/Swimming with Sharks	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Easy Money in Hard Times/The Mormons/Spike Lee (#28.30)}"	28	30	Easy Money in Hard Times/The Mormons/Spike Lee	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Echelon/Scam/King Coal (#32.24)}"	32	24	Echelon/Scam/King Coal	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Ed Bradley (#39.8)}"	39	8	Ed Bradley	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Evidence of Injustice/Justice Scalia (#40.51)}"	40	51	Evidence of Injustice/Justice Scalia	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Evidence of Injustice/The Youngest Terrorist/Calorie Counting (#40.9)}"	40	9	Evidence of Injustice/The Youngest Terrorist/Calorie Counting	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Exposing the Truth/The Phantom of Corleone/A New Kind of Fight (#39.12)}"	39	12	Exposing the Truth/The Phantom of Corleone/A New Kind of Fight	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Getting Away with Murder/Madam Speaker/The Conspiracy to Kill Hitler (#28.44)}"	28	44	Getting Away with Murder/Madam Speaker/The Conspiracy to Kill Hitler	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Going to Extremes: The Birdmen/The Sharkman/Alone on the Wall (#44.23)}"	44	23	Going to Extremes: The Birdmen/The Sharkman/Alone on the Wall	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Google/The Most Beautiful Woman in the World (#37.15)}"	37	15	Google/The Most Beautiful Woman in the World	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Greg Mortenson/Gospel for Teens (#43.49)}"	43	49	Greg Mortenson/Gospel for Teens	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Guantanamo/Lamborghini/The Perfectionist (#46.6)}"	46	6	Guantanamo/Lamborghini/The Perfectionist	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Gulf War Syndrome/Behind the Seams/A Letter from Jermarr (#27.49)}"	27	49	Gulf War Syndrome/Behind the Seams/A Letter from Jermarr	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Hard Measures/Hooked (#44.32)}"	44	32	Hard Measures/Hooked	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Heart to Heart/The Oregon Plan/Medal of Honor (#26.37)}"	26	37	Heart to Heart/The Oregon Plan/Medal of Honor	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Homegrown Terror/The Secretary of State/Walking Away (#42.32)}"	42	32	Homegrown Terror/The Secretary of State/Walking Away	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Honor Our Soldiers: Medal of Honor/A Relentless Enemy (#43.36)}"	43	36	Honor Our Soldiers: Medal of Honor/A Relentless Enemy	60 Minutes	color	
episode	"""60 Minutes"" (1968) {How Secure Is Your Airport?/An American Town/The Three Wise Men/How Intelligent Were We? (#33.50)}"	33	50	How Secure Is Your Airport?/An American Town/The Three Wise Men/How Intelligent Were We?	60 Minutes	color	
episode	"""60 Minutes"" (1968) {How Well Oiled Are We?/You Want Fries with That?/Arafat (#34.21)}"	34	21	How Well Oiled Are We?/You Want Fries with That?/Arafat	60 Minutes	color	
episode	"""60 Minutes"" (1968) {In the Nuclear Nightmare Over?/A Few Good White Men/Lost in Translation (#26.7)}"	26	7	In the Nuclear Nightmare Over?/A Few Good White Men/Lost in Translation	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Inside the Bush White House/Out of India/The Greyston Bakery (#36.16)}"	36	16	Inside the Bush White House/Out of India/The Greyston Bakery	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Is the Price Right?/The Court Martial of Willie Brand/The Prince of Pot (#38.24)}"	38	24	Is the Price Right?/The Court Martial of Willie Brand/The Prince of Pot	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Jennifer and Everardo/Made in the USA/Kiryas Joel 10950 New York (#27.9)}"	27	9	Jennifer and Everardo/Made in the USA/Kiryas Joel 10950 New York	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Jessica Lynch's Hero/Arafat's Billions/Mr. Feinberg (#36.7)}"	36	7	Jessica Lynch's Hero/Arafat's Billions/Mr. Feinberg	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Jihad.Com/Wake-Up Call/Dog Nut (#39.21)}"	39	21	Jihad.Com/Wake-Up Call/Dog Nut	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Lara Logan/Mitch Landrieu/Zenyatta (#43.31)}"	43	31	Lara Logan/Mitch Landrieu/Zenyatta	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Life... By Transplant/Come Blow Your Horn/Unsportsmanlike Conduct (#28.11)}"	28	11	Life... By Transplant/Come Blow Your Horn/Unsportsmanlike Conduct	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Lincoln Electric/Caitlin's Story/Kirk Douglas (#25.8)}"	25	8	Lincoln Electric/Caitlin's Story/Kirk Douglas	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Live from New York/The Governor/In Harm's Way (#37.6)}"	37	6	Live from New York/The Governor/In Harm's Way	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Lost in the Bermuda Triangle/Agromafia/Little Jazz Man (#48.16)}"	48	16	Lost in the Bermuda Triangle/Agromafia/Little Jazz Man	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Lost in the Translation/Surf's Up/A True Confession (#36.21)}"	36	21	Lost in the Translation/Surf's Up/A True Confession	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Made in China/Epidemic/Live or Die (#24.1)}"	24	1	Made in China/Epidemic/Live or Die	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Made in U.S.A./Davos/Pigeon Fever (#42.20)}"	42	20	Made in U.S.A./Davos/Pigeon Fever	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Made in the USA/Acceptable Risks/Your Kidding! (#25.4)}"	25	4	Made in the USA/Acceptable Risks/Your Kidding!	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Made in the USA/American Gothic Gone Mad/Randy Shilts (#26.44)}"	26	44	Made in the USA/American Gothic Gone Mad/Randy Shilts	60 Minutes	color	
episode	"""60 Minutes"" (1968) {March of the Machines/Justice Sotomayor/Free Diving (#45.16)}"	45	16	March of the Machines/Justice Sotomayor/Free Diving	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Massacre in Algeria/The Deadly Trade in Fake Medicine/Here Comes the Girls (#30.18)}"	30	18	Massacre in Algeria/The Deadly Trade in Fake Medicine/Here Comes the Girls	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Memories/Nightmare in Haiti/TKO (#26.31)}"	26	31	Memories/Nightmare in Haiti/TKO	60 Minutes	color	
episode	"""60 Minutes"" (1968) {More Than They Deserve/The Eyes Have It/Turkmenbashi/Does the Nose Know?/Bering Strait (#36.15)}"	36	15	More Than They Deserve/The Eyes Have It/Turkmenbashi/Does the Nose Know?/Bering Strait	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Murder or Suicide?/DNA Dragnet/Cash Crop (#33.33)}"	33	33	Murder or Suicide?/DNA Dragnet/Cash Crop	60 Minutes	color	
episode	"""60 Minutes"" (1968) {My FBI/The Dinner Set Gang/NASCAR Family (#38.3)}"	38	3	My FBI/The Dinner Set Gang/NASCAR Family	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Newtown/Costa Concordia/The Library (#45.12)}"	45	12	Newtown/Costa Concordia/The Library	60 Minutes	color	
episode	"""60 Minutes"" (1968) {North of the Border/Scandal on Ice/Young, American and Muslim (#34.32)}"	34	32	"North of the Border/Scandal on Ice/Young, American and Muslim"	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Nowhere to Go/The Gaskos/The Perfectionist (#46.50)}"	46	50	Nowhere to Go/The Gaskos/The Perfectionist	60 Minutes	color	
episode	"""60 Minutes"" (1968) {On Trial for Murder/Knee Deep in Fraud/The Forgotten Hostage (#32.39)}"	32	39	On Trial for Murder/Knee Deep in Fraud/The Forgotten Hostage	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Operation Restore Aristide/Infomercials/Who Shall Overcome? (#27.22)}"	27	22	Operation Restore Aristide/Infomercials/Who Shall Overcome?	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Prescriptions and Profit/Hubble/The Last Gangster (#36.23)}"	36	23	Prescriptions and Profit/Hubble/The Last Gangster	60 Minutes	color	
episode	"""60 Minutes"" (1968) {President Bradley?/Knee Deep in Fraud/Cruising for Fun and Profit (#32.6)}"	32	6	President Bradley?/Knee Deep in Fraud/Cruising for Fun and Profit	60 Minutes	color	
episode	"""60 Minutes"" (1968) {President Bush/The Duke Case (#39.16)}"	39	16	President Bush/The Duke Case	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Prosecuting Wall Street/Michael Bublé (#44.11)}"	44	11	Prosecuting Wall Street/Michael Bublé	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Rebuilding Afghanistan?/Send in the Spies/Terrorist Hunter (#35.31)}"	35	31	Rebuilding Afghanistan?/Send in the Spies/Terrorist Hunter	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Rogue Cop/The $12 Billion Cleanup/Shadow of Doubt (#26.5)}"	26	5	Rogue Cop/The $12 Billion Cleanup/Shadow of Doubt	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Ron Reagan on Ronald Reagan/The Scuffed Halls of Ivy: Emory University/Doing the Right Thing? (#32.4)}"	32	4	Ron Reagan on Ronald Reagan/The Scuffed Halls of Ivy: Emory University/Doing the Right Thing?	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Running the War/The Life and Death of Vincent Van Gogh (#44.4)}"	44	4	Running the War/The Life and Death of Vincent Van Gogh	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Sabotaging the System/Agassi (#42.7)}"	42	7	Sabotaging the System/Agassi	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Saddam's Son/Wanted/Andre Agassi (#28.1)}"	28	1	Saddam's Son/Wanted/Andre Agassi	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Saving Flight 1549/Bon Jovi (#41.39)}"	41	39	Saving Flight 1549/Bon Jovi	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Saving Flight 1549/Coldplay (#41.18)}"	41	18	Saving Flight 1549/Coldplay	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Senor Presidente?/The Sound of Music/The Girl Next Door (#26.51)}"	26	51	Senor Presidente?/The Sound of Music/The Girl Next Door	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Shaleionaires/Haiti/Medal of Honor (#43.8)}"	43	8	Shaleionaires/Haiti/Medal of Honor	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Sharks Don't Get Cancer/Caitlin's Story/The World's Biggest Shopping Spree (#25.43)}"	25	43	Sharks Don't Get Cancer/Caitlin's Story/The World's Biggest Shopping Spree	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Silver or Lead/The Gambler/In Search of the Jaguar (#43.43)}"	43	43	Silver or Lead/The Gambler/In Search of the Jaguar	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Sins of Their Fathers/A Tale of Two Cities/Melinda (#25.42)}"	25	42	Sins of Their Fathers/A Tale of Two Cities/Melinda	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Southern Exposure/Come Dancing/Kevin Mitnick, Cyber Thief (#32.19)}"	32	19	"Southern Exposure/Come Dancing/Kevin Mitnick, Cyber Thief"	60 Minutes	color	
episode	"""60 Minutes"" (1968) {SpaceX/Face Blindness (#44.26)}"	44	26	SpaceX/Face Blindness	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Steve Jobs/Apps for Autism (#44.5)}"	44	5	Steve Jobs/Apps for Autism	60 Minutes	color	
episode	"""60 Minutes"" (1968) {Stuxnet/The Archbishop of Dublin/Redshirting (#44.24)}"	44	24	Stuxnet/The Archbishop of Dublin/Redshirting	60 Minutes	color	
